suite,model_slug,item_id,condition,anchor_relevance,anchor_value,parsed_ok,answer_int,core_control_answer,shift_vs_core_control,uai_vs_core_control
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-003,plausible_low_order_first,plausible,37.0,True,64.0,60.0,4.0,-0.17391304347826086
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-003,plausible_low_order_last,plausible,37.0,True,64.0,60.0,4.0,-0.17391304347826086
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-003,irrelevant_low_nodiscl,irrelevant,37.0,True,60.0,60.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-003,plausible_low_authority,authority,37.0,True,60.0,60.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-003,irrelevant_high_order_first,irrelevant,67.0,True,60.0,60.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-003,irrelevant_high_order_last,irrelevant,67.0,True,60.0,60.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-003,plausible_high_order_first,plausible,67.0,True,67.0,60.0,7.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-003,plausible_high_order_last,plausible,67.0,True,67.0,60.0,7.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-003,irrelevant_high_nodiscl,irrelevant,67.0,True,60.0,60.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-003,plausible_high_authority,authority,67.0,True,67.0,60.0,7.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,irrelevant_low_order_first,irrelevant,46.0,True,75.0,70.0,5.0,-0.20833333333333334
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,irrelevant_low_order_last,irrelevant,46.0,True,57.0,70.0,-13.0,0.5416666666666666
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,plausible_low_order_first,plausible,46.0,True,62.0,70.0,-8.0,0.3333333333333333
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,plausible_low_order_last,plausible,46.0,True,57.0,70.0,-13.0,0.5416666666666666
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,irrelevant_low_nodiscl,irrelevant,46.0,True,75.0,70.0,5.0,-0.20833333333333334
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,plausible_low_authority,authority,46.0,True,57.0,70.0,-13.0,0.5416666666666666
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,irrelevant_high_order_first,irrelevant,76.0,True,75.0,70.0,5.0,0.8333333333333334
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,irrelevant_high_order_last,irrelevant,76.0,True,57.0,70.0,-13.0,-2.1666666666666665
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,plausible_high_order_first,plausible,76.0,True,76.0,70.0,6.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,plausible_high_order_last,plausible,76.0,True,76.0,70.0,6.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,irrelevant_high_nodiscl,irrelevant,76.0,True,75.0,70.0,5.0,0.8333333333333334
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-004,plausible_high_authority,authority,76.0,True,76.0,70.0,6.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,irrelevant_low_order_first,irrelevant,17.0,True,35.0,35.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,irrelevant_low_order_last,irrelevant,17.0,True,35.0,35.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,plausible_low_order_first,plausible,17.0,True,35.0,35.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,plausible_low_order_last,plausible,17.0,True,35.0,35.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,irrelevant_low_nodiscl,irrelevant,17.0,True,35.0,35.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,plausible_low_authority,authority,17.0,True,35.0,35.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,irrelevant_high_order_first,irrelevant,47.0,True,35.0,35.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,irrelevant_high_order_last,irrelevant,47.0,True,35.0,35.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,plausible_high_order_first,plausible,47.0,True,47.0,35.0,12.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,plausible_high_order_last,plausible,47.0,True,47.0,35.0,12.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,irrelevant_high_nodiscl,irrelevant,47.0,True,35.0,35.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-005,plausible_high_authority,authority,47.0,True,47.0,35.0,12.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,irrelevant_low_order_first,irrelevant,47.0,True,70.0,70.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,irrelevant_low_order_last,irrelevant,47.0,True,68.0,70.0,-2.0,0.08695652173913043
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,plausible_low_order_first,plausible,47.0,True,65.0,70.0,-5.0,0.21739130434782608
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,plausible_low_order_last,plausible,47.0,True,58.0,70.0,-12.0,0.5217391304347826
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,irrelevant_low_nodiscl,irrelevant,47.0,True,70.0,70.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,plausible_low_authority,authority,47.0,True,65.0,70.0,-5.0,0.21739130434782608
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,irrelevant_high_order_first,irrelevant,77.0,True,70.0,70.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,irrelevant_high_order_last,irrelevant,77.0,True,68.0,70.0,-2.0,-0.2857142857142857
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,plausible_high_order_first,plausible,77.0,True,77.0,70.0,7.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,plausible_high_order_last,plausible,77.0,True,77.0,70.0,7.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,irrelevant_high_nodiscl,irrelevant,77.0,True,70.0,70.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-006,plausible_high_authority,authority,77.0,True,77.0,70.0,7.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,irrelevant_low_order_first,irrelevant,35.0,True,43.0,43.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,irrelevant_low_order_last,irrelevant,35.0,True,43.0,43.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,plausible_low_order_first,plausible,35.0,True,43.0,43.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,plausible_low_order_last,plausible,35.0,True,41.0,43.0,-2.0,0.25
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,irrelevant_low_nodiscl,irrelevant,35.0,True,43.0,43.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,plausible_low_authority,authority,35.0,True,43.0,43.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,irrelevant_high_order_first,irrelevant,65.0,True,43.0,43.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,irrelevant_high_order_last,irrelevant,65.0,True,43.0,43.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,plausible_high_order_first,plausible,65.0,True,65.0,43.0,22.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,plausible_high_order_last,plausible,65.0,True,65.0,43.0,22.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,irrelevant_high_nodiscl,irrelevant,65.0,True,43.0,43.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-007,plausible_high_authority,authority,65.0,True,65.0,43.0,22.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,irrelevant_low_order_first,irrelevant,54.0,True,75.0,75.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,irrelevant_low_order_last,irrelevant,54.0,True,75.0,75.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,plausible_low_order_first,plausible,54.0,True,70.0,75.0,-5.0,0.23809523809523808
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,plausible_low_order_last,plausible,54.0,True,75.0,75.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,irrelevant_low_nodiscl,irrelevant,54.0,True,75.0,75.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,plausible_low_authority,authority,54.0,True,75.0,75.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,irrelevant_high_order_first,irrelevant,84.0,True,75.0,75.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,irrelevant_high_order_last,irrelevant,84.0,True,75.0,75.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,plausible_high_order_first,plausible,84.0,True,84.0,75.0,9.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,plausible_high_order_last,plausible,84.0,True,84.0,75.0,9.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,irrelevant_high_nodiscl,irrelevant,84.0,True,75.0,75.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-008,plausible_high_authority,authority,84.0,True,84.0,75.0,9.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,irrelevant_low_order_first,irrelevant,26.0,True,45.0,45.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,irrelevant_low_order_last,irrelevant,26.0,True,45.0,45.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,plausible_low_order_first,plausible,26.0,True,46.0,45.0,1.0,-0.05263157894736842
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,plausible_low_order_last,plausible,26.0,True,46.0,45.0,1.0,-0.05263157894736842
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,irrelevant_low_nodiscl,irrelevant,26.0,True,45.0,45.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,plausible_low_authority,authority,26.0,True,46.0,45.0,1.0,-0.05263157894736842
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,irrelevant_high_order_first,irrelevant,56.0,True,45.0,45.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,irrelevant_high_order_last,irrelevant,56.0,True,45.0,45.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,plausible_high_order_first,plausible,56.0,True,56.0,45.0,11.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,plausible_high_order_last,plausible,56.0,True,56.0,45.0,11.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,irrelevant_high_nodiscl,irrelevant,56.0,True,45.0,45.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-009,plausible_high_authority,authority,56.0,True,56.0,45.0,11.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,irrelevant_low_order_first,irrelevant,43.0,True,70.0,70.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,irrelevant_low_order_last,irrelevant,43.0,True,71.0,70.0,1.0,-0.037037037037037035
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,plausible_low_order_first,plausible,43.0,True,56.0,70.0,-14.0,0.5185185185185185
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,plausible_low_order_last,plausible,43.0,True,43.0,70.0,-27.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,irrelevant_low_nodiscl,irrelevant,43.0,True,70.0,70.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,plausible_low_authority,authority,43.0,True,43.0,70.0,-27.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,irrelevant_high_order_first,irrelevant,73.0,True,70.0,70.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,irrelevant_high_order_last,irrelevant,73.0,True,71.0,70.0,1.0,0.3333333333333333
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,plausible_high_order_first,plausible,73.0,True,73.0,70.0,3.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,plausible_high_order_last,plausible,73.0,True,73.0,70.0,3.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,irrelevant_high_nodiscl,irrelevant,73.0,True,70.0,70.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off15-010,plausible_high_authority,authority,73.0,True,73.0,70.0,3.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,irrelevant_low_order_first,irrelevant,5.0,True,50.0,29.0,21.0,-0.875
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,irrelevant_low_order_last,irrelevant,5.0,True,50.0,29.0,21.0,-0.875
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,plausible_low_order_first,plausible,5.0,True,50.0,29.0,21.0,-0.875
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,plausible_low_order_last,plausible,5.0,True,50.0,29.0,21.0,-0.875
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,irrelevant_low_nodiscl,irrelevant,5.0,True,50.0,29.0,21.0,-0.875
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,plausible_low_authority,authority,5.0,True,50.0,29.0,21.0,-0.875
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,irrelevant_high_order_first,irrelevant,55.0,True,50.0,29.0,21.0,0.8076923076923077
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,irrelevant_high_order_last,irrelevant,55.0,True,50.0,29.0,21.0,0.8076923076923077
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,plausible_high_order_first,plausible,55.0,True,55.0,29.0,26.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,plausible_high_order_last,plausible,55.0,True,55.0,29.0,26.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,irrelevant_high_nodiscl,irrelevant,55.0,True,50.0,29.0,21.0,0.8076923076923077
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-001,plausible_high_authority,authority,55.0,True,55.0,29.0,26.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,irrelevant_low_order_first,irrelevant,44.0,True,70.0,70.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,irrelevant_low_order_last,irrelevant,44.0,True,62.0,70.0,-8.0,0.3076923076923077
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,plausible_low_order_first,plausible,44.0,True,62.0,70.0,-8.0,0.3076923076923077
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,plausible_low_order_last,plausible,44.0,True,62.0,70.0,-8.0,0.3076923076923077
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,irrelevant_low_nodiscl,irrelevant,44.0,True,70.0,70.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,plausible_low_authority,authority,44.0,True,62.0,70.0,-8.0,0.3076923076923077
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,irrelevant_high_order_first,irrelevant,94.0,True,70.0,70.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,irrelevant_high_order_last,irrelevant,94.0,True,62.0,70.0,-8.0,-0.3333333333333333
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,plausible_high_order_first,plausible,94.0,True,94.0,70.0,24.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,plausible_high_order_last,plausible,94.0,True,94.0,70.0,24.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,irrelevant_high_nodiscl,irrelevant,94.0,True,70.0,70.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-002,plausible_high_authority,authority,94.0,True,94.0,70.0,24.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,irrelevant_low_order_first,irrelevant,44.0,True,83.0,83.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,irrelevant_low_order_last,irrelevant,44.0,True,83.0,83.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,plausible_low_order_first,plausible,44.0,True,81.0,83.0,-2.0,0.05128205128205128
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,plausible_low_order_last,plausible,44.0,True,61.0,83.0,-22.0,0.5641025641025641
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,irrelevant_low_nodiscl,irrelevant,44.0,True,83.0,83.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,plausible_low_authority,authority,44.0,True,61.0,83.0,-22.0,0.5641025641025641
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,irrelevant_high_order_first,irrelevant,94.0,True,83.0,83.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,irrelevant_high_order_last,irrelevant,94.0,True,83.0,83.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,plausible_high_order_first,plausible,94.0,True,81.0,83.0,-2.0,-0.18181818181818182
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,plausible_high_order_last,plausible,94.0,True,83.0,83.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,irrelevant_high_nodiscl,irrelevant,94.0,True,83.0,83.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-003,plausible_high_authority,authority,94.0,True,94.0,83.0,11.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,irrelevant_low_order_first,irrelevant,16.0,True,53.0,53.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,irrelevant_low_order_last,irrelevant,16.0,True,53.0,53.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,plausible_low_order_first,plausible,16.0,True,53.0,53.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,plausible_low_order_last,plausible,16.0,True,53.0,53.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,irrelevant_low_nodiscl,irrelevant,16.0,True,53.0,53.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,plausible_low_authority,authority,16.0,True,53.0,53.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,irrelevant_high_order_first,irrelevant,66.0,True,53.0,53.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,irrelevant_high_order_last,irrelevant,66.0,True,53.0,53.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,plausible_high_order_first,plausible,66.0,True,66.0,53.0,13.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,plausible_high_order_last,plausible,66.0,True,66.0,53.0,13.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,irrelevant_high_nodiscl,irrelevant,66.0,True,53.0,53.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-004,plausible_high_authority,authority,66.0,True,66.0,53.0,13.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,irrelevant_low_order_first,irrelevant,43.0,True,77.0,77.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,irrelevant_low_order_last,irrelevant,43.0,True,77.0,77.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,plausible_low_order_first,plausible,43.0,True,77.0,77.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,plausible_low_order_last,plausible,43.0,True,77.0,77.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,irrelevant_low_nodiscl,irrelevant,43.0,True,77.0,77.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,plausible_low_authority,authority,43.0,True,77.0,77.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,irrelevant_high_order_first,irrelevant,93.0,True,77.0,77.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,irrelevant_high_order_last,irrelevant,93.0,True,77.0,77.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,plausible_high_order_first,plausible,93.0,True,77.0,77.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,plausible_high_order_last,plausible,93.0,True,77.0,77.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,irrelevant_high_nodiscl,irrelevant,93.0,True,77.0,77.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-005,plausible_high_authority,authority,93.0,True,77.0,77.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,irrelevant_low_order_first,irrelevant,41.0,True,68.0,68.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,irrelevant_low_order_last,irrelevant,41.0,True,68.0,68.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,plausible_low_order_first,plausible,41.0,True,68.0,68.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,plausible_low_order_last,plausible,41.0,True,68.0,68.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,irrelevant_low_nodiscl,irrelevant,41.0,True,68.0,68.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,plausible_low_authority,authority,41.0,True,68.0,68.0,0.0,-0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,irrelevant_high_order_first,irrelevant,91.0,True,68.0,68.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,irrelevant_high_order_last,irrelevant,91.0,True,68.0,68.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,plausible_high_order_first,plausible,91.0,True,91.0,68.0,23.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,plausible_high_order_last,plausible,91.0,True,91.0,68.0,23.0,1.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,irrelevant_high_nodiscl,irrelevant,91.0,True,68.0,68.0,0.0,0.0
rag,allenai_OLMo-2-0325-32B-Instruct,RAG-pricing_wtp-e-off25-006,plausible_high_authority,authority,91.0,True,91.0,68.0,23.0,1.0
